doi,best_oa_evidence,best_oa_host,best_oa_license,best_oa_url,best_oa_url_is_pdf,best_oa_version,data_standard,doi_url,genre,is_oa,is_paratext,journal_is_in_doaj,journal_is_oa,journal_issn_l,journal_issns,journal_name,oa_status,published_date,publisher
10.1645/ge-434r,,,,,False,,2,https://doi.org/10.1645/ge-434r,journal-article,False,False,False,False,0022-3395,"0022-3395,1937-2345",Journal of Parasitology,closed,2005-06-01,American Society of Parasitologists
10.1111/j.1365-2664.2005.01049.x,,,,,False,,2,https://doi.org/10.1111/j.1365-2664.2005.01049.x,journal-article,False,False,False,False,0021-8901,"0021-8901,1365-2664",Journal of Applied Ecology,closed,2005-06-13,Wiley
10.1007/s10393-010-0283-4,open (via crossref license),publisher,cc-by-nc,https://link.springer.com/content/pdf/10.1007%2Fs10393-010-0283-4.pdf,True,publishedVersion,2,https://doi.org/10.1007/s10393-010-0283-4,journal-article,True,False,False,False,1612-9202,"1612-9202,1612-9210",EcoHealth,hybrid,2009-12-01,Springer Science and Business Media LLC
10.1002/ajpa.21348,oa repository (via OAI-PMH doi match),repository,,http://europepmc.org/articles/pmc4048996?pdf=render,True,acceptedVersion,2,https://doi.org/10.1002/ajpa.21348,journal-article,True,False,False,False,0002-9483,0002-9483,American Journal of Physical Anthropology,green,2010-11-18,Wiley
10.1002/ajpa.22232,,,,,False,,2,https://doi.org/10.1002/ajpa.22232,journal-article,False,False,False,False,0002-9483,0002-9483,American Journal of Physical Anthropology,closed,2013-02-26,Wiley
10.1016/j.vetpar.2009.02.021,,,,,False,,2,https://doi.org/10.1016/j.vetpar.2009.02.021,journal-article,False,False,False,False,0304-4017,0304-4017,Veterinary Parasitology,closed,2009-05-01,Elsevier BV
10.7589/0090-3558-24.1.127,,,,,False,,2,https://doi.org/10.7589/0090-3558-24.1.127,journal-article,False,False,False,False,0090-3558,0090-3558,Journal of Wildlife Diseases,closed,1988-01-01,Wildlife Disease Association
10.1186/bf03546567,oa repository (via pmcid lookup),repository,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8202606,True,publishedVersion,2,https://doi.org/10.1186/bf03546567,journal-article,True,False,False,False,0044-605X,1751-0147,Acta Veterinaria Scandinavica,green,1985-03-01,Springer Science and Business Media LLC
10.1186/1471-2180-10-10,oa journal (via doaj),publisher,cc-by,https://bmcmicrobiol.biomedcentral.com/track/pdf/10.1186/1471-2180-10-10,True,publishedVersion,2,https://doi.org/10.1186/1471-2180-10-10,journal-article,True,False,True,True,1471-2180,1471-2180,BMC Microbiology,gold,2010-01-01,Springer Science and Business Media LLC
10.7589/0090-3558-30.2.180,,,,,False,,2,https://doi.org/10.7589/0090-3558-30.2.180,journal-article,False,False,False,False,0090-3558,0090-3558,Journal of Wildlife Diseases,closed,1994-04-01,Wildlife Disease Association
10.1139/m87-167,,,,,False,,2,https://doi.org/10.1139/m87-167,journal-article,False,False,False,False,0008-4166,"0008-4166,1480-3275",Canadian Journal of Microbiology,closed,1987-11-01,Canadian Science Publishing
10.2307/3272905,,,,,False,,2,https://doi.org/10.2307/3272905,journal-article,False,False,False,False,0022-3395,0022-3395,The Journal of Parasitology,closed,1942-12-01,JSTOR
10.1638/1042-7260(2004)035[0121:dpohfp]2.0.co;2,,,,,False,,2,https://doi.org/10.1638/1042-7260(2004)035[0121:dpohfp]2.0.co;2,journal-article,False,False,False,False,1042-7260,1042-7260,Journal of Zoo and Wildlife Medicine,closed,2004-03-01,American Association of Zoo Veterinarians
10.7589/0090-3558-35.1.108,,,,,False,,2,https://doi.org/10.7589/0090-3558-35.1.108,journal-article,False,False,False,False,0090-3558,0090-3558,Journal of Wildlife Diseases,closed,1999-01-01,Wildlife Disease Association
10.1080/01647958608683471,,,,,False,,2,https://doi.org/10.1080/01647958608683471,journal-article,False,False,False,False,0164-7954,"0164-7954,1945-3892",International Journal of Acarology,closed,1986-12-01,Informa UK Limited
10.7589/0090-3558-29.4.540,open (via free pdf),publisher,,http://www.jwildlifedis.org/doi/pdf/10.7589/0090-3558-29.4.540,True,publishedVersion,2,https://doi.org/10.7589/0090-3558-29.4.540,journal-article,True,False,False,False,0090-3558,0090-3558,Journal of Wildlife Diseases,bronze,1993-10-01,Wildlife Disease Association
10.1111/j.1550-7408.1993.tb04909.x,,,,,False,,2,https://doi.org/10.1111/j.1550-7408.1993.tb04909.x,journal-article,False,False,False,False,1066-5234,"1066-5234,1550-7408",The Journal of Eukaryotic Microbiology,closed,1993-05-01,Wiley
10.1128/jvi.02616-08,open (via free pdf),publisher,,https://jvi.asm.org/content/83/21/11318.full.pdf,True,publishedVersion,2,https://doi.org/10.1128/jvi.02616-08,journal-article,True,False,False,False,0022-538X,"0022-538X,1098-5514",Journal of Virology,bronze,2009-11-01,American Society for Microbiology
10.1016/j.rvsc.2008.04.001,,,,,False,,2,https://doi.org/10.1016/j.rvsc.2008.04.001,journal-article,False,False,False,False,0034-5288,0034-5288,Research in Veterinary Science,closed,2009-02-01,Elsevier BV
10.2478/s11687-008-0023-2,oa journal (via doaj),publisher,cc-by-nc-nd,https://content.sciendo.com/downloadpdf/journals/helm/45/3/article-p121.pdf,True,publishedVersion,2,https://doi.org/10.2478/s11687-008-0023-2,journal-article,True,False,True,True,0440-6605,"1336-9083,0440-6605",Helminthologia,gold,2008-09-01,Walter de Gruyter GmbH
10.1080/00034983.1974.11686960,,,,,False,,2,https://doi.org/10.1080/00034983.1974.11686960,journal-article,False,False,False,False,0003-4983,"0003-4983,1364-8594",Annals of Tropical Medicine & Parasitology,closed,1974-09-01,Informa UK Limited
NA,,,,,False,,1,https://doi.org/NA,,False,False,False,False,,,,,,
10.7589/0090-3558-39.3.487,,,,,False,,2,https://doi.org/10.7589/0090-3558-39.3.487,journal-article,False,False,False,False,0090-3558,0090-3558,Journal of Wildlife Diseases,closed,2003-07-01,Wildlife Disease Association
10.1016/j.vetmic.2004.06.017,,,,,False,,2,https://doi.org/10.1016/j.vetmic.2004.06.017,journal-article,False,False,False,False,0378-1135,0378-1135,Veterinary Microbiology,closed,2004-11-01,Elsevier BV
10.1016/j.jcpa.2005.04.006,,,,,False,,2,https://doi.org/10.1016/j.jcpa.2005.04.006,journal-article,False,False,False,False,0021-9975,0021-9975,Journal of Comparative Pathology,closed,2005-08-01,Elsevier BV
10.1111/j.1748-7692.2006.00025.x,,,,,False,,2,https://doi.org/10.1111/j.1748-7692.2006.00025.x,journal-article,False,False,False,False,0824-0469,"0824-0469,1748-7692",Marine Mammal Science,closed,2006-04-01,Wiley
10.4102/ojvr.v73i3.150,oa journal (via doaj),publisher,cc-by,https://ojvr.org/index.php/ojvr/article/download/150/145,True,publishedVersion,2,https://doi.org/10.4102/ojvr.v73i3.150,journal-article,True,False,True,True,0030-2465,"2219-0635,0030-2465",Onderstepoort J Vet Res,gold,2006-09-13,AOSIS
10.4102/ojvr.v74i1.141,oa journal (via doaj),publisher,cc-by,https://ojvr.org/index.php/ojvr/article/download/141/136,True,publishedVersion,2,https://doi.org/10.4102/ojvr.v74i1.141,journal-article,True,False,True,True,0030-2465,"2219-0635,0030-2465",Onderstepoort J Vet Res,gold,2007-09-13,AOSIS
10.4102/ojvr.v74i1.141,oa journal (via doaj),publisher,cc-by,https://ojvr.org/index.php/ojvr/article/download/141/136,True,publishedVersion,2,https://doi.org/10.4102/ojvr.v74i1.141,journal-article,True,False,True,True,0030-2465,"2219-0635,0030-2465",Onderstepoort J Vet Res,gold,2007-09-13,AOSIS
10.1016/j.trstmh.2006.06.002,oa repository (via OAI-PMH title and first author match),repository,,https://www.arca.fiocruz.br/bitstream/icict/8929/2/Gomes%20R%20B%20Antibodies%20against....pdf,True,publishedVersion,2,https://doi.org/10.1016/j.trstmh.2006.06.002,journal-article,True,False,False,False,0035-9203,0035-9203,Transactions of the Royal Society of Tropical Medicine and Hygiene,green,2007-02-01,Oxford University Press (OUP)
10.1016/j.vetpar.2008.11.030,,,,,False,,2,https://doi.org/10.1016/j.vetpar.2008.11.030,journal-article,False,False,False,False,0304-4017,0304-4017,Veterinary Parasitology,closed,2009-03-01,Elsevier BV
10.7589/0090-3558-39.3.712,oa repository (via OAI-PMH title and first author match),repository,,https://bioone.org/journals/journal-of-wildlife-diseases/volume-39/issue-3/0090-3558-39.3.712/A-Survey-of-the-Parasites-of-Coyotes-Canis-latrans-in/10.7589/0090-3558-39.3.712.pdf,True,submittedVersion,2,https://doi.org/10.7589/0090-3558-39.3.712,journal-article,True,False,False,False,0090-3558,0090-3558,Journal of Wildlife Diseases,green,2003-07-01,Wildlife Disease Association
10.1590/s0101-81752002000200011,oa journal (via publisher name),publisher,,https://doi.org/10.1590/s0101-81752002000200011,True,publishedVersion,2,https://doi.org/10.1590/s0101-81752002000200011,journal-article,True,False,False,True,0101-8175,0101-8175,Revista Brasileira de Zoologia,gold,2002-06-01,FapUNIFESP (SciELO)
10.1007/s10344-006-0066-y,,,,,False,,2,https://doi.org/10.1007/s10344-006-0066-y,journal-article,False,False,False,False,1439-0574,"1612-4642,1439-0574",European Journal of Wildlife Research,closed,2006-10-18,Springer Science and Business Media LLC
10.1136/vr.161.5.167,,,,,False,,2,https://doi.org/10.1136/vr.161.5.167,journal-article,False,False,False,False,0042-4900,0042-4900,Veterinary Record,closed,2007-08-01,Wiley
10.1016/j.rmb.2016.07.003,oa journal (via doaj),publisher,cc-by-nc-nd,http://revista.ib.unam.mx/index.php/bio/article/download/277/1311,True,publishedVersion,2,https://doi.org/10.1016/j.rmb.2016.07.003,journal-article,True,False,True,True,1870-3453,1870-3453,Revista Mexicana de Biodiversidad,gold,2016-09-01,Universidad Nacional Autonoma de Mexico
10.1007/s10329-011-0252-8,,,,,False,,2,https://doi.org/10.1007/s10329-011-0252-8,journal-article,False,False,False,False,0032-8332,"0032-8332,1610-7365",Primates,closed,2011-05-24,Springer Science and Business Media LLC
10.3989/pirineos.2002.v157.71,oa journal (via doaj),publisher,cc-by,http://pirineos.revistas.csic.es/index.php/pirineos/article/download/71/71,True,publishedVersion,2,https://doi.org/10.3989/pirineos.2002.v157.71,journal-article,True,False,True,True,0373-2568,"1988-4281,0373-2568",Pirineos,gold,2002-12-30,Editorial CSIC
10.7589/0090-3558-44.3.721,open (via free pdf),publisher,,http://www.jwildlifedis.org/doi/pdf/10.7589/0090-3558-44.3.721,True,publishedVersion,2,https://doi.org/10.7589/0090-3558-44.3.721,journal-article,True,False,False,False,0090-3558,0090-3558,Journal of Wildlife Diseases,bronze,2008-07-01,Wildlife Disease Association
10.1002/ajp.1350130111,oa repository (via OAI-PMH doi match),repository,,http://deepblue.lib.umich.edu/bitstream/2027.42/38423/1/1350130111_ftp.pdf,True,submittedVersion,2,https://doi.org/10.1002/ajp.1350130111,journal-article,True,False,False,False,0275-2565,"0275-2565,1098-2345",American Journal of Primatology,green,1987-01-01,Wiley
10.1007/bf02242031,,,,,False,,2,https://doi.org/10.1007/bf02242031,journal-article,False,False,False,False,0044-2887,"0044-2887,1439-0574",Zeitschrift für Jagdwissenschaft,closed,1998-12-01,Springer Science and Business Media LLC
10.1051/vetres:2004051,oa repository (via OAI-PMH title and first author match),repository,,http://digitalcommons.unl.edu/cgi/viewcontent.cgi?article=1036&context=michbovinetb,True,submittedVersion,2,https://doi.org/10.1051/vetres:2004051,journal-article,True,False,False,False,0928-4249,"0928-4249,1297-9716",Veterinary Research,green,2005-01-01,EDP Sciences
10.7589/0090-3558-30.4.545,open (via free pdf),publisher,,http://www.jwildlifedis.org/doi/pdf/10.7589/0090-3558-30.4.545,True,publishedVersion,2,https://doi.org/10.7589/0090-3558-30.4.545,journal-article,True,False,False,False,0090-3558,0090-3558,Journal of Wildlife Diseases,bronze,1994-10-01,Wildlife Disease Association
10.1016/s0304-4017(98)00192-7,,,,,False,,2,https://doi.org/10.1016/s0304-4017(98)00192-7,journal-article,False,False,False,False,0304-4017,0304-4017,Veterinary Parasitology,closed,1998-12-01,Elsevier BV
10.1007/bf02242030,,,,,False,,2,https://doi.org/10.1007/bf02242030,journal-article,False,False,False,False,0044-2887,"0044-2887,1439-0574",Zeitschrift für Jagdwissenschaft,closed,1998-12-01,Springer Science and Business Media LLC
10.1139/z97-045,,,,,False,,2,https://doi.org/10.1139/z97-045,journal-article,False,False,False,False,0008-4301,"0008-4301,1480-3283",Canadian Journal of Zoology,closed,1997-03-01,Canadian Science Publishing
10.1139/f97-306,,,,,False,,2,https://doi.org/10.1139/f97-306,journal-article,False,False,False,False,0706-652X,"0706-652X,1205-7533",Canadian Journal of Fisheries and Aquatic Sciences,closed,1998-04-01,Canadian Science Publishing
10.1007/bf02557598,,,,,False,,2,https://doi.org/10.1007/bf02557598,journal-article,False,False,False,False,0032-8332,"0032-8332,1610-7365",Primates,closed,2000-07-01,Springer Science and Business Media LLC
10.1007/bf02640686,,,,,False,,2,https://doi.org/10.1007/bf02640686,journal-article,False,False,False,False,0032-8332,"0032-8332,1610-7365",Primates,closed,2001-01-01,Springer Science and Business Media LLC
10.1111/j.1439-0450.1991.tb00858.x,,,,,False,,2,https://doi.org/10.1111/j.1439-0450.1991.tb00858.x,journal-article,False,False,False,False,0931-1793,"0931-1793,1439-0450","Journal of Veterinary Medicine, Series B",closed,1991-01-12,Wiley
10.20506/rst.11.4.644,,,,,False,,2,https://doi.org/10.20506/rst.11.4.644,journal-article,False,False,False,False,0253-1933,0253-1933,Revue Scientifique et Technique de l'OIE,closed,1992-12-01,O.I.E (World Organisation for Animal Health)
10.4269/ajtmh.1964.13.763,,,,,False,,2,https://doi.org/10.4269/ajtmh.1964.13.763,journal-article,False,False,False,False,0002-9637,"0002-9637,1476-1645",The American Journal of Tropical Medicine and Hygiene,closed,1964-09-01,American Society of Tropical Medicine and Hygiene
10.7589/0090-3558-45.4.1008,oa repository (via OAI-PMH title and first author match),repository,,https://bioone.org/journals/journal-of-wildlife-diseases/volume-45/issue-4/0090-3558-45.4.1008/EPIDEMIOLOGY-PATHOLOGY-AND-GENETIC-ANALYSIS-OF-A-CANINE-DISTEMPER-EPIDEMIC/10.7589/0090-3558-45.4.1008.pdf,True,submittedVersion,2,https://doi.org/10.7589/0090-3558-45.4.1008,journal-article,True,False,False,False,0090-3558,0090-3558,Journal of Wildlife Diseases,green,2009-10-01,Wildlife Disease Association
10.7589/0090-3558-28.3.445,,,,,False,,2,https://doi.org/10.7589/0090-3558-28.3.445,journal-article,False,False,False,False,0090-3558,0090-3558,Journal of Wildlife Diseases,closed,1992-07-01,Wildlife Disease Association
10.1111/j.1600-0684.1997.tb00053.x,,,,,False,,2,https://doi.org/10.1111/j.1600-0684.1997.tb00053.x,journal-article,False,False,False,False,0047-2565,0047-2565,Journal of Medical Primatology,closed,1997-08-01,Wiley
10.1007/bf02359769,,,,,False,,2,https://doi.org/10.1007/bf02359769,journal-article,False,False,False,False,0049-4747,"0049-4747,1573-7438",Tropical Animal Health and Production,closed,1972-09-01,Springer Nature
10.2307/3285682,,,,,False,,2,https://doi.org/10.2307/3285682,journal-article,False,False,False,False,0022-3395,0022-3395,The Journal of Parasitology,closed,1999-12-01,JSTOR
10.1007/s004360000337,,,,,False,,2,https://doi.org/10.1007/s004360000337,journal-article,False,False,False,False,0932-0113,"0932-0113,1432-1955",Parasitology Research,closed,2001-03-03,Springer Science and Business Media LLC
10.1007/s004360100489,,,,,False,,2,https://doi.org/10.1007/s004360100489,journal-article,False,False,False,False,0932-0113,"0932-0113,1432-1955",Parasitology Research,closed,2001-12-01,Springer Science and Business Media LLC
10.2307/3285529,oa repository (via OAI-PMH title and first author match),repository,,https://researchrepository.murdoch.edu.au/id/eprint/10486/1/anthropozoonotic_giardia_duodenalis_genotype.pdf,True,submittedVersion,2,https://doi.org/10.2307/3285529,journal-article,True,False,False,False,0022-3395,0022-3395,The Journal of Parasitology,green,2002-10-01,JSTOR
10.1007/s00436-002-0693-5,,,,,False,,2,https://doi.org/10.1007/s00436-002-0693-5,journal-article,False,False,False,False,0932-0113,"0932-0113,1432-1955",Parasitology Research,closed,2002-10-01,Springer Science and Business Media LLC
10.1645/ge-3327rn,,,,,False,,2,https://doi.org/10.1645/ge-3327rn,journal-article,False,False,False,False,0022-3395,"0022-3395,1937-2345",Journal of Parasitology,closed,2004-06-01,American Society of Parasitologists
10.1139/z85-216,,,,,False,,2,https://doi.org/10.1139/z85-216,journal-article,False,False,False,False,0008-4301,"0008-4301,1480-3283",Canadian Journal of Zoology,closed,1985-06-01,Canadian Science Publishing
10.1093/jmedent/29.6.915,,,,,False,,2,https://doi.org/10.1093/jmedent/29.6.915,journal-article,False,False,False,False,0022-2585,"1938-2928,0022-2585",Journal of Medical Entomology,closed,1992-11-01,Oxford University Press (OUP)
10.3318/bioe.2002.102.1.27,,,,,False,,2,https://doi.org/10.3318/bioe.2002.102.1.27,journal-article,False,False,False,False,0791-7945,"0791-7945,2009-003X",Biology & Environment: Proceedings of the Royal Irish Academy,closed,2002-01-01,Royal Irish Academy
10.2307/2425204,,,,,False,,2,https://doi.org/10.2307/2425204,journal-article,False,False,False,False,0003-0031,0003-0031,American Midland Naturalist,closed,1982-01-01,JSTOR
10.1002/jwmg.895,,,,,False,,2,https://doi.org/10.1002/jwmg.895,journal-article,False,False,False,False,0022-541X,0022-541X,The Journal of Wildlife Management,closed,2015-05-12,Wiley
10.7589/0090-3558-33.2.226,open (via free pdf),publisher,,http://www.jwildlifedis.org/doi/pdf/10.7589/0090-3558-33.2.226,True,publishedVersion,2,https://doi.org/10.7589/0090-3558-33.2.226,journal-article,True,False,False,False,0090-3558,0090-3558,Journal of Wildlife Diseases,bronze,1997-04-01,Wildlife Disease Association
